0.90009,-1.0722,-1.6127,0.026659
0.91009,0.96095,-0.35663,0.31238
0.92009,0.12405,-0.0086165,0.46792
0.93009,1.4367,-0.014614,-0.43009
0.94009,-1.9609,0.21709,1.9548
0.9501,-0.1977,0.18019,-0.93377
0.9601,-1.2078,-0.52052,-0.73837
0.9701,2.908,-0.23958,0.029368
0.9801,0.82522,-0.69302,0.081517
0.9901,1.379,-0.68491,-1.0833
1.0001,-1.0582,0.9326,-1.278
1.0101,-0.46862,-1.2086,-0.73398
1.0201,-0.27247,-0.36079,-0.36881
1.0301,1.0984,-1.1824,-0.02328
1.0401,-0.27787,0.64466,-1.3001
1.0501,0.70154,-1.0888,-0.70681
1.0601,-2.0518,-1.6985,-0.47487
1.0701,-0.35385,-1.2904,-1.0666
1.0801,-0.82359,0.54563,0.99455
1.0901,-1.5771,2.1353,0.51505
1.1001,0.50797,-0.57686,-0.34951
1.1101,0.28198,0.82519,1.5856
1.1201,0.03348,1.6131,1.1592
1.1301,-1.3337,1.2159,-0.1383
1.1401,1.1275,1.6139,1.0269
1.1501,0.35018,-0.59994,-0.21958
1.1601,-0.29907,1.0401,-0.47646
1.1701,0.02289,-0.24441,-0.84976
1.1801,-0.262,-1.4851,1.3366
1.1901,-1.7502,-0.35618,1.5455
1.2001,-0.28565,0.35452,1.0729
1.2101,-0.83137,1.8349,-0.13759
1.2201,-0.97921,0.89769,1.3495
1.2301,-1.1564,0.2523,-0.10518
1.2401,-0.53356,0.98403,0.21118
1.2501,-2.0026,-0.51456,-0.032771
1.2601,0.96423,-1.3107,-0.43652
1.2701,0.52006,-0.68732,0.27879
1.2801,-0.020028,-1.1855,0.25916
1.2901,-0.034771,0.98239,-1.0162
1.3001,-0.79816,-0.13535,0.15269
1.3101,1.0187,-1.19,2.6412
1.3201,-0.13322,-0.20731,0.49634
1.3301,-0.71453,-0.84562,1.4665
1.3401,1.3514,-0.3143,0.28895
1.3501,-0.22477,1.4243,-0.38472
1.3601,-0.58903,1.4915,-0.20661
1.3701,-0.29375,-0.74405,-1.4216
1.3801,-0.84793,-0.37438,-0.77694
1.3901,-1.1201,0.42411,0.83501
1.4001,2.526,0.11412,0.57092
1.4101,1.6555,-0.5111,-0.17625
1.4201,0.30754,1.0223,2.7719
1.4301,-1.2571,-1.4192,1.7594
1.4401,-0.86547,2.5467,-0.027663
1.4501,-0.17653,-0.35796,-0.1388
1.4601,0.79142,0.40132,0.6701
1.4701,-1.332,-0.70619,-0.53181
1.4801,-2.3299,-1.0207,1.0867
1.4901,-1.4491,1.134,0.2401
1.5002,0.33351,0.038545,0.49613
1.5102,0.39135,0.23091,-1.193
1.5202,0.45168,0.12573,0.15486
1.5302,-0.13028,0.69629,0.32949
1.5402,0.18369,1.7395,-1.3645
1.5502,-0.47615,0.66538,-1.2115
1.5602,0.86202,0.68753,-1.1164
1.5702,-1.3617,1.239,0.7326
1.5802,0.45503,0.89866,0.71626
1.5902,-0.84871,-1.1501,-1.7858
1.6002,-0.33489,-0.26418,0.12278
1.6102,0.55278,-1.6252,-1.6233
1.6202,1.0391,0.58164,0.021181
1.6302,-1.1176,1.9025,0.39851
1.6402,1.2607,1.5801,-1.9692
1.6502,0.66014,0.92103,1.3296
1.6602,-0.067866,-0.9379,-0.06818
1.6702,-0.19522,-0.73719,-1.2056
1.6802,-0.21761,0.17978,2.4356
1.6902,-0.30311,-0.13183,1.9172
1.7002,0.023046,0.86793,0.38383
1.7102,0.05129,1.3144,-0.19631
1.7202,0.82606,-0.25112,0.99528
1.7302,1.527,-0.07176,0.88544
1.7402,0.46691,1.0952,-2.4242
1.7502,-0.20971,0.48928,-0.91517
1.7602,0.62519,-1.6802,-1.4433
1.7702,0.18323,-0.81153,-0.51983
1.7802,-1.0298,-0.75222,1.1072
1.7902,0.94922,-1.3259,-1.5022
1.8002,0.30706,-0.18148,-0.44389
1.8102,0.13517,0.13142,0.67342
1.8202,0.51525,1.3938,-3.0073
1.8302,0.26141,0.70621,1.4872
1.8402,-0.94149,1.1628,-2.0986
1.8502,-0.16234,-0.75369,-0.11596
1.8602,-0.14605,0.32192,-0.23748
1.8702,-0.53201,1.6357,0.13695
1.8802,1.6821,-0.64779,0.68401
1.8902,-0.87573,0.67326,-1.5536
1.9002,-0.48382,1.2736,1.2278
1.9102,-0.712,-1.0398,-0.034931
1.9202,-1.1742,0.48795,0.17644
1.9302,-0.19224,-0.90675,-1.189
1.9402,-0.27407,-0.4747,-0.049395
1.9502,1.5301,-0.66609,0.34673
1.9602,-0.24902,-0.50202,0.10756
1.9702,-1.0642,-0.30889,0.4743
1.9802,1.6035,-0.8369,-1.2256
1.9902,1.2347,-0.62832,-2.2547
2.0002,-0.22963,0.5009,-0.093508
2.0102,-1.5062,1.6703,-1.1164
2.0202,-0.44463,-1.5417,-0.11083
2.0302,-0.15594,-0.27201,0.36205
2.0402,0.27607,0.34165,-1.4463
2.0502,-0.26116,0.48437,-1.7908
2.0602,0.44342,0.95268,-0.96511
2.0702,0.39189,0.13135,-0.87367
2.0802,-1.2507,-1.7419,-0.22566
2.0902,-0.94796,0.66776,-0.28515
2.1002,-0.74111,0.89816,1.0172
2.1102,-0.50782,-0.54932,-0.14851
2.1202,-0.32058,-0.3175,0.73721
2.1302,0.012469,-0.58269,-0.26683
2.1402,-3.0292,-0.16421,-1.3092
2.1502,-0.45701,-0.93513,0.70611
2.1602,1.2424,1.1881,-0.73562
2.1702,-1.0667,-1.2128,-1.5867
2.1802,0.93373,-0.38118,0.47637
2.1902,0.35032,1.3227,0.5953
2.2002,-0.029006,0.38535,0.45747
2.2102,0.18245,-0.36182,-0.74859
2.2202,-1.5651,-0.42638,0.020081
2.2302,-0.084539,0.38714,-0.78796
2.2402,1.6039,0.90278,0.11364
2.2502,0.098348,0.71778,-0.45674
2.2602,0.041374,1.7361,0.68668
2.2702,-0.73417,-1.0088,-0.19742
2.2802,-0.030814,-0.18004,-0.48232
2.2902,0.23235,-2.0265,0.20148
2.3002,0.42639,0.40894,-1.2898
2.3102,-0.37281,0.73433,-0.2192
2.3202,-0.23645,0.081967,-1.1757
2.3302,2.0237,-1.6865,-0.53359
2.3402,-2.2584,-2.0617,1.0827
2.3502,2.2294,1.8209,0.23129
2.3602,0.33756,-1.2491,-0.44609
2.3702,1.0001,0.93632,0.39119
2.3802,-1.6642,-0.17156,0.28845
2.3902,-0.59003,-0.078369,-0.40665
2.4002,-0.27806,-0.61037,-1.2618
2.4102,0.42272,0.56888,1.7945
2.4202,-1.6702,-0.1572,0.050034
2.4302,0.47163,-1.0685,1.6467
2.4402,-1.2128,-0.31252,-0.047107
2.4502,0.06619,-0.017123,1.2362
2.4602,0.65236,-0.13233,0.59468
2.4702,0.32706,0.44469,-0.0074034
2.4802,1.0826,0.40174,-1.6006
2.4902,1.0061,-2.5142,-0.73838
2.5003,-0.65091,-0.78849,-0.35071
2.5103,0.25706,-0.11402,0.98264
2.5203,-0.94438,0.47414,0.91201
2.5303,-1.3218,0.68492,0.27475
2.5403,0.92483,0.53977,-0.076285
2.5503,4.9849e-05,-0.38045,0.51434
2.5603,-0.054919,1.4431,-0.54397
2.5703,0.91113,-0.8093,1.0284
2.5803,0.59458,-1.4712,-0.72238
2.5903,0.3502,0.42542,-1.4767
2.6003,1.2503,0.96419,-0.12776
2.6103,0.92979,0.97042,-1.4944
2.6203,0.23976,0.52231,0.31025
2.6303,-0.69036,0.87478,1.2535
2.6403,-0.65155,0.15807,-1.4026
2.6503,1.1921,1.5657,-1.6837
2.6603,-1.6118,1.3528,-0.24433
2.6703,-0.024462,0.092528,-0.085156
2.6803,-1.9488,0.78252,1.165
2.6903,1.0205,1.11,0.32009
2.7003,0.86172,1.4999,0.42707
2.7103,0.0011621,-0.13238,-0.77691
2.7203,-0.070837,1.2578,-0.016425
2.7303,-2.4863,1.0933,1.06
2.7403,0.58117,0.97522,0.6974
2.7503,-2.1924,1.2003,-0.26097
2.7603,-2.3193,-0.10728,-0.31981
2.7703,0.079934,0.6195,2.4026
2.7803,-0.94848,1.091,0.38113
2.7903,0.41149,-0.44203,-0.62242
2.8003,0.67698,-1.2808,-0.43278
2.8103,0.85773,0.65878,0.16858
2.8203,-0.69116,0.20103,1.3636
2.8303,0.44938,0.45002,-0.27773
2.8403,0.10063,-0.013069,0.16212
2.8503,0.82607,-0.84648,1.6986
2.8603,0.53616,0.48272,1.0792
2.8703,0.89789,0.93312,-0.47289
2.8803,-0.13194,0.2917,-0.92771
2.8903,-0.1472,-0.21339,1.2402
2.9003,1.0078,-0.040705,-0.025632
2.9103,-2.1237,-0.22803,-0.11231
2.9203,-0.50459,-1.3811,-1.374
2.9303,-1.2706,0.26506,-2.6543
2.9403,-0.38258,1.0621,-0.88089
2.9503,0.64868,0.058548,1.4194
2.9603,0.82573,-0.5646,-0.49378
2.9703,-1.0149,0.66265,-0.85459
2.9803,-0.47107,1.2091,-0.353
2.9903,0.13702,0.45482,0.70029
3.0003,-0.29186,0.49357,-0.77668
3.0103,0.30182,0.22162,-2.3876
3.0203,0.39993,-0.57464,-0.72617
3.0303,-0.92996,0.13227,1.1129
3.0403,-0.17683,1.1286,1.3339
3.0503,-2.1321,-0.056006,1.1557
3.0603,1.1454,0.70627,0.46763
3.0703,-0.62909,-0.060551,0.17936
3.0803,-1.2038,0.59025,-1.0665
3.0903,-0.25394,-0.61961,0.71042
3.1003,-1.4286,-1.1903,-0.76569
3.1103,-0.020858,-2.4354,0.47343
3.1203,-0.56066,0.73201,-1.3689
3.1303,2.1778,0.34681,-0.11883
3.1403,1.1385,0.72809,1.2559
3.1503,-2.4969,0.57116,-0.3091
3.1603,0.44133,-1.7776,0.40723
3.1703,-1.3981,0.10338,-0.067724
3.1803,-0.25506,1.9348,-0.42095
3.1903,0.1644,0.93067,0.25494
3.2003,0.74773,-0.15083,-0.50232
3.2103,-0.27305,-0.4682,0.57222
3.2203,1.5763,-0.36529,-0.70053
3.2303,-0.48094,0.25813,-0.80575
3.2403,0.32751,0.18536,-0.43081
3.2503,0.66473,-0.89457,0.97561
3.2603,0.085189,-0.45442,0.48763
3.2703,0.88095,-0.28302,0.91243
3.2803,0.32321,1.0965,2.1727
3.2903,-0.78415,1.0178,-0.35952
3.3003,-1.8054,0.30255,-0.54778
3.3103,1.8586,-1.2609,0.85405
3.3203,-0.60453,0.24015,-0.18361
3.3303,0.10336,0.78344,0.59039
3.3403,0.56317,-0.19302,0.73675
3.3503,0.1136,-1.307,0.82756
3.3603,-0.90473,-0.7656,-0.12402
3.3703,-0.46771,0.78255,1.9551
3.3803,-0.12489,-0.068663,-0.13894
3.3903,1.479,0.38322,-1.5063
3.4003,-0.86082,0.31143,-0.63043
3.4103,0.78467,0.75206,0.79045
3.4203,0.30862,0.95719,1.4021
3.4303,-0.23386,0.4415,-0.35667
3.4403,-1.057,0.55315,1.7279
3.4503,-0.28414,0.36719,0.14195
3.4603,-0.08669,-1.1447,-0.52828
3.4703,-1.4694,0.92748,1.0212
3.4803,0.19218,1.0477,-0.35034
3.4903,-0.82229,0.3291,-1.2104
3.5004,-0.094241,-0.23967,-2.9045
3.5104,0.33621,-0.56784,0.73845
3.5204,-0.90465,-1.5646,0.54292
3.5304,-0.28826,0.029718,-0.98697
3.5404,0.35006,0.60718,-1.199
3.5504,-1.8359,0.96029,-2.2271
3.5604,1.036,-0.12554,-0.8367
3.5704,2.4245,-0.48256,-0.57675
3.5804,0.9594,1.7204,0.91467
3.5904,-0.31577,1.7116,-0.16012
3.6004,0.42862,2.392,2.0932
3.6104,-1.036,-0.93724,-0.67197
3.6204,1.8779,-1.2838,-1.1144
3.6304,0.9407,0.1626,-0.25808
3.6404,0.78735,0.38903,0.1822
3.6504,-0.87587,0.68499,0.16368
3.6604,0.31995,-0.49182,0.16676
3.6704,-0.55829,-0.1988,0.43003
3.6804,-0.31143,-0.3083,0.57856
3.6904,-0.57001,-1.971,-0.33164
3.7004,-1.0257,-0.82213,-1.0747
3.7104,-0.90875,0.067323,0.094335
3.7204,-0.2099,-0.41563,1.1409
3.7304,-1.6989,0.8418,2.1665
3.7404,0.6076,0.59351,-0.14391
3.7504,-0.1178,0.29901,-1.3617
3.7604,0.69916,0.62033,-1.615
3.7704,0.26965,2.0547,-0.70589
3.7804,0.49429,-0.2518,-1.2934
3.7904,-1.4831,2.6636,-0.33603
3.8004,-1.0203,1.8578,-1.367
3.8104,-0.447,1.2647,0.42104
3.8204,0.10966,-1.9688,1.6321
3.8304,1.1287,-0.56492,1.2077
3.8404,-0.28996,-1.3172,0.14828
3.8504,1.2616,0.20211,0.38227
3.8604,0.47542,-1.0584,-0.23225
3.8704,1.1741,-0.43997,-1.1125
3.8804,0.12695,1.4779,-1.2614
3.8904,-0.65682,-1.2283,-0.67744
3.9004,-1.4814,-1.8467,0.23351
3.9104,0.15549,-0.7476,-1.7372
3.9204,0.81855,-0.25631,-0.38909
3.9304,-0.29259,0.68393,0.19345
3.9404,-0.54079,0.11821,0.40998
3.9504,-0.30864,-0.35235,0.61421
3.9604,-1.0966,0.23461,2.1465
3.9704,-0.49301,-1.1382,-0.58343
3.9804,-0.18074,0.30103,0.55574
3.9904,0.045841,1.0367,-1.6115
4.0004,-0.063783,-0.020254,0.93855
4.0104,0.61134,1.1856,-0.51352
4.0204,0.10932,-0.33262,0.77115
4.0304,1.814,1.0199,2.752
4.0404,0.31202,-1.346,-0.8292
4.0504,1.8045,0.04525,-0.33843
4.0604,-0.72312,0.56979,1.762
4.0704,0.52655,-1.048,1.4278
4.0804,-0.26025,-1.4766,0.43977
4.0904,0.60014,-0.59118,-0.41803
4.1004,0.59393,-0.25901,-0.78698
4.1104,-2.186,1.3568,-1.017
4.1204,-1.327,-1.0057,-0.82201
4.1304,-1.441,1.0442,0.28048
4.1404,0.40184,-0.25932,0.28614
4.1504,1.4702,-0.6192,1.6647
4.1604,-0.32681,-0.35101,0.048635
4.1704,0.81232,2.1362,0.53031
4.1804,0.54554,-0.616,-0.69242
4.1904,-1.0516,1.5139,0.16171
4.2004,0.39747,0.085554,-1.2437
4.2104,-0.75189,-0.5026,0.72103
4.2204,1.5163,0.70583,-1.4749
4.2304,-0.032567,0.11969,0.1254
4.2404,1.636,-0.085695,1.0318
4.2504,-0.42506,0.48205,0.39291
4.2604,0.58943,-0.47597,0.59239
4.2704,-0.062791,2.117,-0.48455
4.2804,-2.022,0.099027,-2.6926
4.2904,-0.98213,0.80667,-0.48205
4.3004,0.61251,1.0169,0.39562
4.3104,-0.054886,-0.9334,-1.5384
4.3204,-1.1187,1.4725,-0.81964
4.3304,-0.62638,0.98496,1.6502
4.3404,0.24952,-0.74669,-0.10967
4.3504,-0.99302,0.31541,0.071441
4.3604,0.97495,-0.91433,-1.5043
4.3704,-0.64071,1.2304,-0.047038
4.3804,1.8089,-0.026587,0.94945
4.3904,-1.0799,0.90972,-1.7669
4.4004,0.19919,0.059257,-0.39626
4.4104,-1.521,0.26803,-0.31386
4.4204,-0.72363,-0.49422,0.38301
4.4304,-0.59325,-0.45914,1.3468
4.4404,0.40134,-0.18801,1.714
4.4504,0.94213,2.4256,0.52211
4.4604,0.30049,0.87055,1.5472
4.4704,-0.37307,0.56176,-0.61449
4.4804,0.81549,0.54971,-0.25568
4.4904,0.79889,2.3983,-1.129
4.5005,0.12021,0.45732,2.2363
4.5105,0.57125,0.65507,-1.867
4.5205,0.4128,-0.61348,0.46588
4.5305,-0.98696,-0.018691,-0.38238
4.5405,0.75957,-1.038,0.44943
4.5505,-0.6572,0.54586,-1.5816
4.5605,-0.60392,-0.6694,-1.7858
4.5705,0.17695,1.3648,0.30339
4.5805,-0.3075,0.97885,1.9712
4.5905,-0.13182,-0.066269,0.4857
4.6005,0.59536,-0.35788,0.6337
4.6105,1.0468,-1.3744,-0.72938
4.6205,-0.19796,0.85066,0.33374
4.6305,0.32768,0.85815,-0.61973
4.6405,-0.2383,-0.099553,-0.67956
4.6505,0.2296,2.104,-0.90537
4.6605,0.44,0.59419,-0.3481
4.6705,-0.61687,0.60199,0.86125
4.6805,0.27484,0.023121,2.2292
4.6905,0.6011,0.76864,0.27478
4.7005,0.092308,-0.74282,-0.15858
4.7105,1.7298,-0.096305,-1.4194
4.7205,-0.60856,-0.99523,0.80655
4.7305,-0.73706,-1.2313,0.59257
4.7405,-1.7499,-1.8377,-0.87704
4.7505,0.91048,1.5898,0.8499
4.7605,0.86708,-2.0318,1.3291
4.7705,-0.079893,2.3552,-0.49384
4.7805,0.89848,0.76404,-0.022618
4.7905,0.1837,-2.1147,1.4955
4.8005,0.29079,-0.090353,-0.26565
4.8105,0.11294,0.88482,0.56796
4.8205,0.43995,-0.68838,-0.39968
4.8305,0.10166,0.79572,-0.002072
4.8405,2.7873,-1.0377,-2.0306
4.8505,-1.1667,0.098199,-1.0389
4.8605,-1.8543,1.5237,-0.050309
4.8705,-1.1407,0.37423,-0.73513
4.8805,-1.0933,1.239,-1.8954
4.8905,-0.43361,0.06553,0.60925
4.9005,-0.16847,-0.68031,-0.47952
4.9105,-0.21853,0.51356,0.75113
4.9205,0.54133,0.05369,-0.98034
4.9305,0.38927,2.1301,-2.2374
4.9405,0.75123,-0.8196,1.5108
4.9505,1.7783,0.098988,-0.40961
4.9605,1.2231,-1.4617,-0.061888
4.9705,-1.2833,1.627,-0.67213
4.9805,-2.329,0.66044,-0.36491
4.9905,0.90193,1.4171,1.3733
5.0005,-1.8356,-0.25323,1.0966
5.0105,0.066757,0.45042,-0.7158
5.0205,0.035479,1.3014,0.47402
5.0305,2.2272,-0.29332,-0.39106
5.0405,-0.069214,0.56922,-0.27685
5.0505,-0.50732,-1.4057,-0.48539
5.0605,0.23581,-0.29314,-0.51703
5.0705,0.2458,-0.11955,1.7431
5.0805,0.070045,-0.70003,-0.15889
5.0905,-0.60858,-1.577,0.76836
5.1005,-1.2226,0.28758,0.20608
5.1105,0.3165,0.2402,0.63795
5.1205,-1.3429,0.62244,0.10216
5.1305,-1.0322,0.96852,-0.39436
5.1405,1.3312,-0.87453,-0.1034
5.1505,-0.4189,0.26229,2.1095
5.1605,-0.14032,0.14502,0.16594
5.1705,0.89982,1.1976,-0.64634
5.1805,-0.30011,0.92474,-0.31143
5.1905,1.0294,-0.78385,1.7725
5.2005,-0.34507,-1.8151,-1.1963
5.2105,1.0128,-0.81185,-0.15222
5.2205,0.62933,0.98893,-0.78458
5.2305,-0.21302,-0.0073826,-1.6064
5.2405,-0.8657,-0.20372,0.65468
5.2505,-1.0431,-0.69674,0.62753
5.2605,-0.27007,-0.62502,0.75919
5.2705,-0.43814,0.4632,0.83198
5.2805,-0.40867,0.75813,-0.48737
5.2905,0.98355,0.5064,0.34553
5.3005,-0.2977,0.18002,-1.4473
5.3105,1.1437,1.169,-2.1639
5.3205,-0.53162,-0.1804,-0.17266
5.3305,0.97257,-0.016285,1.4941
5.3405,-0.52225,-0.97952,-1.4545
5.3505,0.17658,0.20061,-0.47981
5.3605,0.97074,-0.14748,1.6445
5.3705,-0.41397,-1.0199,2.1262
5.3805,-0.43827,0.55525,1.5298
5.3905,2.0034,0.27,0.67672
5.4005,0.95099,2.0615,-0.42994
5.4105,-0.432,0.51673,0.61049
5.4205,0.64894,0.51782,-0.59689
5.4305,-0.36008,-0.17641,1.1129
5.4405,0.70589,-1.0924,0.20494
5.4505,1.4158,-1.1863,-0.92674
5.4605,-1.6045,0.33837,0.1109
5.4705,1.0289,1.5338,0.89305
5.4805,1.458,0.3778,1.5905
5.4905,0.047471,0.95323,-1.4237
5.5006,1.7463,-0.49014,-0.7503
5.5106,0.15539,0.31356,0.33396
5.5206,-1.2371,-0.2638,0.80437
5.5306,-2.1935,-0.79218,0.27371
5.5406,-0.33341,0.7441,-0.37287
5.5506,0.71354,-0.28056,3.6563
5.5606,0.31741,-3.2169,-1.7436
5.5706,0.41361,1.9348,1.7254
5.5806,-0.57709,-0.29876,-0.15771
5.5906,0.144,0.38298,-1.2322
5.6006,-1.6387,-0.45439,-0.4011
5.6106,-0.76009,0.15646,1.0766
5.6206,-0.81879,-0.26126,0.8856
5.6306,0.51973,-0.061448,-1.9429
5.6406,-0.01416,-0.4349,0.81326
5.6506,-1.1555,-1.1037,0.42813
5.6606,-0.0095249,-0.45878,1.0523
5.6706,-0.68981,0.29417,1.6843
5.6806,-0.6667,-0.19478,-2.4421
5.6906,0.86415,1.5977,1.2918
5.7006,0.11342,3.0954,-0.7192
5.7106,0.39836,-0.7558,-0.75451
5.7206,0.88397,-0.87236,-0.87913
5.7306,0.18026,-1.053,0.21811
5.7406,0.55085,-0.9756,-0.35162
5.7506,0.68296,-0.11211,0.36845
5.7606,1.1706,0.34542,-0.77926
5.7706,0.47586,0.15488,1.6755
5.7806,1.4122,-1.3068,0.17185
5.7906,0.022608,1.5257,-1.1246
5.8006,-0.047869,0.95863,0.20851
5.8106,1.7013,-0.98617,-0.11591
5.8206,-0.50971,-0.23719,1.0778
5.8306,-0.002855,-0.48579,-0.68288
5.8406,0.91987,-0.061164,0.92588
5.8506,0.14981,-0.63992,0.50175
5.8606,1.4049,-0.71532,1.7854
5.8706,1.0341,0.18141,-0.067032
5.8806,0.29157,-0.30259,1.3673
5.8906,-0.7777,-0.0021741,-0.2139
5.9006,0.5667,-0.35152,0.89761
5.9106,-1.3826,-0.14487,-1.2476
5.9206,0.24447,0.21407,-0.46299
5.9306,0.80844,-0.65414,0.041681
5.9406,0.21304,1.3856,0.60759
5.9506,0.87968,0.60513,-0.82876
5.9606,2.0389,-2.7554,-0.45914
5.9706,0.92393,-0.6627,-1.1798
5.9806,0.26692,0.64393,2.6912
5.9906,0.64166,0.93573,-0.76387
6.0006,0.42549,-1.4265,-0.2045
6.0106,-1.3147,1.7664,-1.7356
6.0206,-0.41641,-0.039751,-1.0766
6.0306,1.2247,-1.5026,0.046364
6.0406,-0.043584,-0.42496,-0.83179
6.0506,0.58242,-0.64929,0.32146
6.0606,-1.0065,1.5705,1.0934
6.0706,0.064517,-2.191,-0.40523
6.0806,0.60029,-0.80709,1.1461
6.0906,-1.3615,0.38685,1.1527
6.1006,0.34759,0.74292,1.768
6.1106,-0.18184,-1.6248,0.61105
6.1206,-0.93953,1.368,0.046123
6.1306,-0.037533,-1.4088,1.9914
6.1406,-1.8963,-0.88217,0.71813
6.1506,-2.128,-0.34656,-0.080945
6.1606,-1.1769,0.84284,-0.42739
6.1706,-0.99053,0.55073,-0.21782
6.1806,-1.173,0.0050886,-0.25291
6.1906,-1.7254,0.87732,-0.78925
6.2006,0.28823,-0.54354,-0.03214
6.2106,-1.5942,1.5722,0.59704
6.2206,0.11022,0.091946,-0.10295
6.2306,0.78707,-1.8416,-1.0339
6.2406,-0.0022268,-0.90407,-0.61041
6.2506,0.093109,-0.98565,0.50553
6.2606,-0.37816,-1.1298,0.75797
6.2706,-1.4827,0.66079,0.75925
6.2806,-0.043819,-1.2078,-0.80951
6.2906,0.96083,-0.00019848,-0.49486
6.3006,1.7382,-0.12154,-1.2534
6.3106,-0.43021,-0.77362,-0.38869
6.3206,-1.6273,0.10879,-1.0393
6.3306,0.16635,-0.70266,-1.1692
6.3406,0.37627,1.848,0.73455
6.3506,-0.22695,-1.51,-1.9881
6.3606,-1.1489,0.2651,-0.27042
6.3706,2.0243,-0.49971,0.63188
6.3806,-2.3595,-0.2095,-0.0079223
6.3906,-0.50997,-1.7304,0.22326
6.4006,-1.3216,0.84164,0.33761
6.4106,-0.63613,0.21609,3.0188
6.4206,0.31785,1.0956,-0.61441
6.4306,0.13805,0.6211,0.59315
6.4406,-0.71074,-0.79549,-1.1715
6.4506,0.777,-1.2218,0.99538
6.4606,0.62239,-0.51084,0.73396
6.4706,0.64738,0.51954,0.99535
6.4806,-0.42563,-1.1049,-0.4007
6.4906,1.0486,-0.24489,-0.42668
6.5007,0.66071,-2.1857,0.88866
6.5107,2.5088,-0.98441,0.50543
6.5207,1.0635,0.47345,1.5565
