0.24002	0.62771	-0.037764	-1.0885	0.62771	0.62771	0.62771	0.62771	0.62771	0.62771
0.25003	1.0933	0.40381	0.60064	1.0933	1.0933	1.0933	1.0933	1.0933	1.0933
0.26003	1.1093	0.30525	0.41302	1.1093	1.1093	1.1093	1.1093	1.1093	1.1093
0.27003	-0.86365	-1.2431	-1.5243	-0.86365	-0.86365	-0.86365	-0.86365	-0.86365	-0.86365
0.28003	0.077359	0.13186	-0.31112	0.077359	0.077359	0.077359	0.077359	0.077359	0.077359
0.29003	-1.2141	-0.99948	1.6368	-1.2141	-1.2141	-1.2141	-1.2141	-1.2141	-1.2141
0.30003	-1.1135	-0.35421	-2.0025	-1.1135	-1.1135	-1.1135	-1.1135	-1.1135	-1.1135
0.31003	-0.0068493	0.10559	-0.65613	-0.0068493	-0.0068493	-0.0068493	-0.0068493	-0.0068493	-0.0068493
0.32003	1.5326	0.95543	-1.572	1.5326	1.5326	1.5326	1.5326	1.5326	1.5326
0.33003	-0.76967	0.4648	-1.0511	-0.76967	-0.76967	-0.76967	-0.76967	-0.76967	-0.76967
0.34003	0.37138	0.26671	-1.6538	0.37138	0.37138	0.37138	0.37138	0.37138	0.37138
0.35004	-0.22558	-1.4232	0.36942	-0.22558	-0.22558	-0.22558	-0.22558	-0.22558	-0.22558
0.36004	1.1174	0.11106	-0.93618	1.1174	1.1174	1.1174	1.1174	1.1174	1.1174
0.37004	-1.0891	1.1729	0.098282	-1.0891	-1.0891	-1.0891	-1.0891	-1.0891	-1.0891
0.38004	0.032557	-2.1156	0.63028	0.032557	0.032557	0.032557	0.032557	0.032557	0.032557
0.39004	0.55253	0.46216	-0.32148	0.55253	0.55253	0.55253	0.55253	0.55253	0.55253
0.40004	1.1006	-2.4599	0.62767	1.1006	1.1006	1.1006	1.1006	1.1006	1.1006
0.41004	1.5442	-0.30486	-0.21163	1.5442	1.5442	1.5442	1.5442	1.5442	1.5442
0.42004	0.085931	0.39823	-0.28802	0.085931	0.085931	0.085931	0.085931	0.085931	0.085931
0.43004	-1.4916	-1.7058	0.3421	-1.4916	-1.4916	-1.4916	-1.4916	-1.4916	-1.4916
0.44004	-0.7423	0.75941	0.97972	-0.7423	-0.7423	-0.7423	-0.7423	-0.7423	-0.7423
0.45005	-1.0616	0.20324	-0.34268	-1.0616	-1.0616	-1.0616	-1.0616	-1.0616	-1.0616
0.46005	2.3505	0.95868	1.6472	2.3505	2.3505	2.3505	2.3505	2.3505	2.3505
0.47005	-0.6156	0.48683	-1.2442	-0.6156	-0.6156	-0.6156	-0.6156	-0.6156	-0.6156
0.48005	0.74808	-0.4459	-2.1247	0.74808	0.74808	0.74808	0.74808	0.74808	0.74808
0.49005	-0.19242	0.32567	0.22555	-0.19242	-0.19242	-0.19242	-0.19242	-0.19242	-0.19242
0.50005	0.88861	-0.020098	-2.3211	0.88861	0.88861	0.88861	0.88861	0.88861	0.88861
0.51005	-0.76485	-1.8885	-2.8975	-0.76485	-0.76485	-0.76485	-0.76485	-0.76485	-0.76485
0.52005	-1.4023	0.33836	-0.16214	-1.4023	-1.4023	-1.4023	-1.4023	-1.4023	-1.4023
0.53005	-1.4224	0.33781	0.11427	-1.4224	-1.4224	-1.4224	-1.4224	-1.4224	-1.4224
0.54005	0.48819	0.42433	-0.41901	0.48819	0.48819	0.48819	0.48819	0.48819	0.48819
0.55006	-0.17738	0.11287	-0.36043	-0.17738	-0.17738	-0.17738	-0.17738	-0.17738	-0.17738
0.56006	-0.19605	-0.11827	0.45446	-0.19605	-0.19605	-0.19605	-0.19605	-0.19605	-0.19605
0.57006	1.4193	-2.6863	-0.47751	1.4193	1.4193	1.4193	1.4193	1.4193	1.4193
0.58006	0.29158	1.5484	0.11854	0.29158	0.29158	0.29158	0.29158	0.29158	0.29158
0.59006	0.19781	-0.92438	-0.41919	0.19781	0.19781	0.19781	0.19781	0.19781	0.19781
0.60006	1.5877	-0.7204	-0.48455	1.5877	1.5877	1.5877	1.5877	1.5877	1.5877
0.61006	-0.80447	0.83351	1.7519	-0.80447	-0.80447	-0.80447	-0.80447	-0.80447	-0.80447
0.62006	0.69662	-0.56649	1.8812	0.69662	0.69662	0.69662	0.69662	0.69662	0.69662
0.63006	0.83509	-0.99915	0.18039	0.83509	0.83509	0.83509	0.83509	0.83509	0.83509
0.64006	-0.24372	0.64127	0.79631	-0.24372	-0.24372	-0.24372	-0.24372	-0.24372	-0.24372
0.65007	0.21567	-0.25395	1.2543	0.21567	0.21567	0.21567	0.21567	0.21567	0.21567
0.66007	-1.1658	-1.1217	-1.5853	-1.1658	-1.1658	-1.1658	-1.1658	-1.1658	-1.1658
0.67007	-1.148	1.6479	-2.4203	-1.148	-1.148	-1.148	-1.148	-1.148	-1.148
0.68007	0.10487	-0.30668	1.1855	0.10487	0.10487	0.10487	0.10487	0.10487	0.10487
0.69007	0.72225	-0.77404	0.044885	0.72225	0.72225	0.72225	0.72225	0.72225	0.72225
0.70007	2.5855	-1.3542	-1.4419	2.5855	2.5855	2.5855	2.5855	2.5855	2.5855
0.71007	-0.66689	-0.32593	0.69047	-0.66689	-0.66689	-0.66689	-0.66689	-0.66689	-0.66689
0.72007	0.18733	1.5532	0.73163	0.18733	0.18733	0.18733	0.18733	0.18733	0.18733
0.73007	-0.082494	0.62813	1.8916	-0.082494	-0.082494	-0.082494	-0.082494	-0.082494	-0.082494
0.74007	-1.933	-1.0275	-0.21713	-1.933	-1.933	-1.933	-1.933	-1.933	-1.933
0.75008	-0.43897	-0.20194	-0.20895	-0.43897	-0.43897	-0.43897	-0.43897	-0.43897	-0.43897
0.76008	-1.7947	0.86107	-1.1388	-1.7947	-1.7947	-1.7947	-1.7947	-1.7947	-1.7947
0.77008	0.84038	1.5582	-2.5854	0.84038	0.84038	0.84038	0.84038	0.84038	0.84038
0.78008	-0.88803	-0.12968	-0.70974	-0.88803	-0.88803	-0.88803	-0.88803	-0.88803	-0.88803
0.79008	0.10009	-0.81777	1.1379	0.10009	0.10009	0.10009	0.10009	0.10009	0.10009
0.80008	-0.54453	0.28851	-1.0808	-0.54453	-0.54453	-0.54453	-0.54453	-0.54453	-0.54453
0.81008	0.30352	-1.1314	0.23222	0.30352	0.30352	0.30352	0.30352	0.30352	0.30352
0.82008	-0.60033	0.88132	-1.4823	-0.60033	-0.60033	-0.60033	-0.60033	-0.60033	-0.60033
0.83008	0.48997	-0.94421	1.4495	0.48997	0.48997	0.48997	0.48997	0.48997	0.48997
0.84008	0.73936	-0.62159	1.2783	0.73936	0.73936	0.73936	0.73936	0.73936	0.73936
0.85009	1.7119	-1.9911	-0.86192	1.7119	1.7119	1.7119	1.7119	1.7119	1.7119
0.86009	-0.19412	-0.95195	-1.0566	-0.19412	-0.19412	-0.19412	-0.19412	-0.19412	-0.19412
0.87009	-2.1384	0.25795	0.96673	-2.1384	-2.1384	-2.1384	-2.1384	-2.1384	-2.1384
0.88009	-0.83959	1.1982	1.0646	-0.83959	-0.83959	-0.83959	-0.83959	-0.83959	-0.83959
0.89009	1.3546	1.109	0.91301	1.3546	1.3546	1.3546	1.3546	1.3546	1.3546
0.90009	-1.0722	-1.6127	0.026659	-1.0722	-1.0722	-1.0722	-1.0722	-1.0722	-1.0722
0.91009	0.96095	-0.35663	0.31238	0.96095	0.96095	0.96095	0.96095	0.96095	0.96095
0.92009	0.12405	-0.0086165	0.46792	0.12405	0.12405	0.12405	0.12405	0.12405	0.12405
0.93009	1.4367	-0.014614	-0.43009	1.4367	1.4367	1.4367	1.4367	1.4367	1.4367
0.94009	-1.9609	0.21709	1.9548	-1.9609	-1.9609	-1.9609	-1.9609	-1.9609	-1.9609
0.9501	-0.1977	0.18019	-0.93377	-0.1977	-0.1977	-0.1977	-0.1977	-0.1977	-0.1977
0.9601	-1.2078	-0.52052	-0.73837	-1.2078	-1.2078	-1.2078	-1.2078	-1.2078	-1.2078
0.9701	2.908	-0.23958	0.029368	2.908	2.908	2.908	2.908	2.908	2.908
0.9801	0.82522	-0.69302	0.081517	0.82522	0.82522	0.82522	0.82522	0.82522	0.82522
0.9901	1.379	-0.68491	-1.0833	1.379	1.379	1.379	1.379	1.379	1.379
1.0001	-1.0582	0.9326	-1.278	-1.0582	-1.0582	-1.0582	-1.0582	-1.0582	-1.0582
1.0101	-0.46862	-1.2086	-0.73398	-0.46862	-0.46862	-0.46862	-0.46862	-0.46862	-0.46862
1.0201	-0.27247	-0.36079	-0.36881	-0.27247	-0.27247	-0.27247	-0.27247	-0.27247	-0.27247
1.0301	1.0984	-1.1824	-0.02328	1.0984	1.0984	1.0984	1.0984	1.0984	1.0984
1.0401	-0.27787	0.64466	-1.3001	-0.27787	-0.27787	-0.27787	-0.27787	-0.27787	-0.27787
1.0501	0.70154	-1.0888	-0.70681	0.70154	0.70154	0.70154	0.70154	0.70154	0.70154
1.0601	-2.0518	-1.6985	-0.47487	-2.0518	-2.0518	-2.0518	-2.0518	-2.0518	-2.0518
1.0701	-0.35385	-1.2904	-1.0666	-0.35385	-0.35385	-0.35385	-0.35385	-0.35385	-0.35385
1.0801	-0.82359	0.54563	0.99455	-0.82359	-0.82359	-0.82359	-0.82359	-0.82359	-0.82359
1.0901	-1.5771	2.1353	0.51505	-1.5771	-1.5771	-1.5771	-1.5771	-1.5771	-1.5771
1.1001	0.50797	-0.57686	-0.34951	0.50797	0.50797	0.50797	0.50797	0.50797	0.50797
1.1101	0.28198	0.82519	1.5856	0.28198	0.28198	0.28198	0.28198	0.28198	0.28198
1.1201	0.03348	1.6131	1.1592	0.03348	0.03348	0.03348	0.03348	0.03348	0.03348
1.1301	-1.3337	1.2159	-0.1383	-1.3337	-1.3337	-1.3337	-1.3337	-1.3337	-1.3337
1.1401	1.1275	1.6139	1.0269	1.1275	1.1275	1.1275	1.1275	1.1275	1.1275
1.1501	0.35018	-0.59994	-0.21958	0.35018	0.35018	0.35018	0.35018	0.35018	0.35018
1.1601	-0.29907	1.0401	-0.47646	-0.29907	-0.29907	-0.29907	-0.29907	-0.29907	-0.29907
1.1701	0.02289	-0.24441	-0.84976	0.02289	0.02289	0.02289	0.02289	0.02289	0.02289
1.1801	-0.262	-1.4851	1.3366	-0.262	-0.262	-0.262	-0.262	-0.262	-0.262
1.1901	-1.7502	-0.35618	1.5455	-1.7502	-1.7502	-1.7502	-1.7502	-1.7502	-1.7502
1.2001	-0.28565	0.35452	1.0729	-0.28565	-0.28565	-0.28565	-0.28565	-0.28565	-0.28565
1.2101	-0.83137	1.8349	-0.13759	-0.83137	-0.83137	-0.83137	-0.83137	-0.83137	-0.83137
1.2201	-0.97921	0.89769	1.3495	-0.97921	-0.97921	-0.97921	-0.97921	-0.97921	-0.97921
1.2301	-1.1564	0.2523	-0.10518	-1.1564	-1.1564	-1.1564	-1.1564	-1.1564	-1.1564
1.2401	-0.53356	0.98403	0.21118	-0.53356	-0.53356	-0.53356	-0.53356	-0.53356	-0.53356
1.2501	-2.0026	-0.51456	-0.032771	-2.0026	-2.0026	-2.0026	-2.0026	-2.0026	-2.0026
1.2601	0.96423	-1.3107	-0.43652	0.96423	0.96423	0.96423	0.96423	0.96423	0.96423
1.2701	0.52006	-0.68732	0.27879	0.52006	0.52006	0.52006	0.52006	0.52006	0.52006
1.2801	-0.020028	-1.1855	0.25916	-0.020028	-0.020028	-0.020028	-0.020028	-0.020028	-0.020028
1.2901	-0.034771	0.98239	-1.0162	-0.034771	-0.034771	-0.034771	-0.034771	-0.034771	-0.034771
1.3001	-0.79816	-0.13535	0.15269	-0.79816	-0.79816	-0.79816	-0.79816	-0.79816	-0.79816
1.3101	1.0187	-1.19	2.6412	1.0187	1.0187	1.0187	1.0187	1.0187	1.0187
1.3201	-0.13322	-0.20731	0.49634	-0.13322	-0.13322	-0.13322	-0.13322	-0.13322	-0.13322
1.3301	-0.71453	-0.84562	1.4665	-0.71453	-0.71453	-0.71453	-0.71453	-0.71453	-0.71453
1.3401	1.3514	-0.3143	0.28895	1.3514	1.3514	1.3514	1.3514	1.3514	1.3514
1.3501	-0.22477	1.4243	-0.38472	-0.22477	-0.22477	-0.22477	-0.22477	-0.22477	-0.22477
1.3601	-0.58903	1.4915	-0.20661	-0.58903	-0.58903	-0.58903	-0.58903	-0.58903	-0.58903
1.3701	-0.29375	-0.74405	-1.4216	-0.29375	-0.29375	-0.29375	-0.29375	-0.29375	-0.29375
1.3801	-0.84793	-0.37438	-0.77694	-0.84793	-0.84793	-0.84793	-0.84793	-0.84793	-0.84793
1.3901	-1.1201	0.42411	0.83501	-1.1201	-1.1201	-1.1201	-1.1201	-1.1201	-1.1201
1.4001	2.526	0.11412	0.57092	2.526	2.526	2.526	2.526	2.526	2.526
1.4101	1.6555	-0.5111	-0.17625	1.6555	1.6555	1.6555	1.6555	1.6555	1.6555
1.4201	0.30754	1.0223	2.7719	0.30754	0.30754	0.30754	0.30754	0.30754	0.30754
1.4301	-1.2571	-1.4192	1.7594	-1.2571	-1.2571	-1.2571	-1.2571	-1.2571	-1.2571
1.4401	-0.86547	2.5467	-0.027663	-0.86547	-0.86547	-0.86547	-0.86547	-0.86547	-0.86547
1.4501	-0.17653	-0.35796	-0.1388	-0.17653	-0.17653	-0.17653	-0.17653	-0.17653	-0.17653
1.4601	0.79142	0.40132	0.6701	0.79142	0.79142	0.79142	0.79142	0.79142	0.79142
1.4701	-1.332	-0.70619	-0.53181	-1.332	-1.332	-1.332	-1.332	-1.332	-1.332
1.4801	-2.3299	-1.0207	1.0867	-2.3299	-2.3299	-2.3299	-2.3299	-2.3299	-2.3299
1.4901	-1.4491	1.134	0.2401	-1.4491	-1.4491	-1.4491	-1.4491	-1.4491	-1.4491
1.5002	0.33351	0.038545	0.49613	0.33351	0.33351	0.33351	0.33351	0.33351	0.33351
1.5102	0.39135	0.23091	-1.193	0.39135	0.39135	0.39135	0.39135	0.39135	0.39135
1.5202	0.45168	0.12573	0.15486	0.45168	0.45168	0.45168	0.45168	0.45168	0.45168
1.5302	-0.13028	0.69629	0.32949	-0.13028	-0.13028	-0.13028	-0.13028	-0.13028	-0.13028
1.5402	0.18369	1.7395	-1.3645	0.18369	0.18369	0.18369	0.18369	0.18369	0.18369
1.5502	-0.47615	0.66538	-1.2115	-0.47615	-0.47615	-0.47615	-0.47615	-0.47615	-0.47615
1.5602	0.86202	0.68753	-1.1164	0.86202	0.86202	0.86202	0.86202	0.86202	0.86202
1.5702	-1.3617	1.239	0.7326	-1.3617	-1.3617	-1.3617	-1.3617	-1.3617	-1.3617
1.5802	0.45503	0.89866	0.71626	0.45503	0.45503	0.45503	0.45503	0.45503	0.45503
1.5902	-0.84871	-1.1501	-1.7858	-0.84871	-0.84871	-0.84871	-0.84871	-0.84871	-0.84871
1.6002	-0.33489	-0.26418	0.12278	-0.33489	-0.33489	-0.33489	-0.33489	-0.33489	-0.33489
1.6102	0.55278	-1.6252	-1.6233	0.55278	0.55278	0.55278	0.55278	0.55278	0.55278
1.6202	1.0391	0.58164	0.021181	1.0391	1.0391	1.0391	1.0391	1.0391	1.0391
1.6302	-1.1176	1.9025	0.39851	-1.1176	-1.1176	-1.1176	-1.1176	-1.1176	-1.1176
1.6402	1.2607	1.5801	-1.9692	1.2607	1.2607	1.2607	1.2607	1.2607	1.2607
1.6502	0.66014	0.92103	1.3296	0.66014	0.66014	0.66014	0.66014	0.66014	0.66014
1.6602	-0.067866	-0.9379	-0.06818	-0.067866	-0.067866	-0.067866	-0.067866	-0.067866	-0.067866
1.6702	-0.19522	-0.73719	-1.2056	-0.19522	-0.19522	-0.19522	-0.19522	-0.19522	-0.19522
1.6802	-0.21761	0.17978	2.4356	-0.21761	-0.21761	-0.21761	-0.21761	-0.21761	-0.21761
1.6902	-0.30311	-0.13183	1.9172	-0.30311	-0.30311	-0.30311	-0.30311	-0.30311	-0.30311
1.7002	0.023046	0.86793	0.38383	0.023046	0.023046	0.023046	0.023046	0.023046	0.023046
1.7102	0.05129	1.3144	-0.19631	0.05129	0.05129	0.05129	0.05129	0.05129	0.05129
1.7202	0.82606	-0.25112	0.99528	0.82606	0.82606	0.82606	0.82606	0.82606	0.82606
1.7302	1.527	-0.07176	0.88544	1.527	1.527	1.527	1.527	1.527	1.527
1.7402	0.46691	1.0952	-2.4242	0.46691	0.46691	0.46691	0.46691	0.46691	0.46691
1.7502	-0.20971	0.48928	-0.91517	-0.20971	-0.20971	-0.20971	-0.20971	-0.20971	-0.20971
1.7602	0.62519	-1.6802	-1.4433	0.62519	0.62519	0.62519	0.62519	0.62519	0.62519
1.7702	0.18323	-0.81153	-0.51983	0.18323	0.18323	0.18323	0.18323	0.18323	0.18323
1.7802	-1.0298	-0.75222	1.1072	-1.0298	-1.0298	-1.0298	-1.0298	-1.0298	-1.0298
1.7902	0.94922	-1.3259	-1.5022	0.94922	0.94922	0.94922	0.94922	0.94922	0.94922
1.8002	0.30706	-0.18148	-0.44389	0.30706	0.30706	0.30706	0.30706	0.30706	0.30706
1.8102	0.13517	0.13142	0.67342	0.13517	0.13517	0.13517	0.13517	0.13517	0.13517
1.8202	0.51525	1.3938	-3.0073	0.51525	0.51525	0.51525	0.51525	0.51525	0.51525
1.8302	0.26141	0.70621	1.4872	0.26141	0.26141	0.26141	0.26141	0.26141	0.26141
1.8402	-0.94149	1.1628	-2.0986	-0.94149	-0.94149	-0.94149	-0.94149	-0.94149	-0.94149
1.8502	-0.16234	-0.75369	-0.11596	-0.16234	-0.16234	-0.16234	-0.16234	-0.16234	-0.16234
1.8602	-0.14605	0.32192	-0.23748	-0.14605	-0.14605	-0.14605	-0.14605	-0.14605	-0.14605
1.8702	-0.53201	1.6357	0.13695	-0.53201	-0.53201	-0.53201	-0.53201	-0.53201	-0.53201
1.8802	1.6821	-0.64779	0.68401	1.6821	1.6821	1.6821	1.6821	1.6821	1.6821
1.8902	-0.87573	0.67326	-1.5536	-0.87573	-0.87573	-0.87573	-0.87573	-0.87573	-0.87573
1.9002	-0.48382	1.2736	1.2278	-0.48382	-0.48382	-0.48382	-0.48382	-0.48382	-0.48382
1.9102	-0.712	-1.0398	-0.034931	-0.712	-0.712	-0.712	-0.712	-0.712	-0.712
1.9202	-1.1742	0.48795	0.17644	-1.1742	-1.1742	-1.1742	-1.1742	-1.1742	-1.1742
1.9302	-0.19224	-0.90675	-1.189	-0.19224	-0.19224	-0.19224	-0.19224	-0.19224	-0.19224
1.9402	-0.27407	-0.4747	-0.049395	-0.27407	-0.27407	-0.27407	-0.27407	-0.27407	-0.27407
1.9502	1.5301	-0.66609	0.34673	1.5301	1.5301	1.5301	1.5301	1.5301	1.5301
1.9602	-0.24902	-0.50202	0.10756	-0.24902	-0.24902	-0.24902	-0.24902	-0.24902	-0.24902
1.9702	-1.0642	-0.30889	0.4743	-1.0642	-1.0642	-1.0642	-1.0642	-1.0642	-1.0642
1.9802	1.6035	-0.8369	-1.2256	1.6035	1.6035	1.6035	1.6035	1.6035	1.6035
1.9902	1.2347	-0.62832	-2.2547	1.2347	1.2347	1.2347	1.2347	1.2347	1.2347
2.0002	-0.22963	0.5009	-0.093508	-0.22963	-0.22963	-0.22963	-0.22963	-0.22963	-0.22963
2.0102	-1.5062	1.6703	-1.1164	-1.5062	-1.5062	-1.5062	-1.5062	-1.5062	-1.5062
2.0202	-0.44463	-1.5417	-0.11083	-0.44463	-0.44463	-0.44463	-0.44463	-0.44463	-0.44463
2.0302	-0.15594	-0.27201	0.36205	-0.15594	-0.15594	-0.15594	-0.15594	-0.15594	-0.15594
2.0402	0.27607	0.34165	-1.4463	0.27607	0.27607	0.27607	0.27607	0.27607	0.27607
2.0502	-0.26116	0.48437	-1.7908	-0.26116	-0.26116	-0.26116	-0.26116	-0.26116	-0.26116
2.0602	0.44342	0.95268	-0.96511	0.44342	0.44342	0.44342	0.44342	0.44342	0.44342
2.0702	0.39189	0.13135	-0.87367	0.39189	0.39189	0.39189	0.39189	0.39189	0.39189
2.0802	-1.2507	-1.7419	-0.22566	-1.2507	-1.2507	-1.2507	-1.2507	-1.2507	-1.2507
2.0902	-0.94796	0.66776	-0.28515	-0.94796	-0.94796	-0.94796	-0.94796	-0.94796	-0.94796
2.1002	-0.74111	0.89816	1.0172	-0.74111	-0.74111	-0.74111	-0.74111	-0.74111	-0.74111
2.1102	-0.50782	-0.54932	-0.14851	-0.50782	-0.50782	-0.50782	-0.50782	-0.50782	-0.50782
2.1202	-0.32058	-0.3175	0.73721	-0.32058	-0.32058	-0.32058	-0.32058	-0.32058	-0.32058
2.1302	0.012469	-0.58269	-0.26683	0.012469	0.012469	0.012469	0.012469	0.012469	0.012469
2.1402	-3.0292	-0.16421	-1.3092	-3.0292	-3.0292	-3.0292	-3.0292	-3.0292	-3.0292
2.1502	-0.45701	-0.93513	0.70611	-0.45701	-0.45701	-0.45701	-0.45701	-0.45701	-0.45701
2.1602	1.2424	1.1881	-0.73562	1.2424	1.2424	1.2424	1.2424	1.2424	1.2424
2.1702	-1.0667	-1.2128	-1.5867	-1.0667	-1.0667	-1.0667	-1.0667	-1.0667	-1.0667
2.1802	0.93373	-0.38118	0.47637	0.93373	0.93373	0.93373	0.93373	0.93373	0.93373
2.1902	0.35032	1.3227	0.5953	0.35032	0.35032	0.35032	0.35032	0.35032	0.35032
2.2002	-0.029006	0.38535	0.45747	-0.029006	-0.029006	-0.029006	-0.029006	-0.029006	-0.029006
2.2102	0.18245	-0.36182	-0.74859	0.18245	0.18245	0.18245	0.18245	0.18245	0.18245
2.2202	-1.5651	-0.42638	0.020081	-1.5651	-1.5651	-1.5651	-1.5651	-1.5651	-1.5651
2.2302	-0.084539	0.38714	-0.78796	-0.084539	-0.084539	-0.084539	-0.084539	-0.084539	-0.084539
2.2402	1.6039	0.90278	0.11364	1.6039	1.6039	1.6039	1.6039	1.6039	1.6039
2.2502	0.098348	0.71778	-0.45674	0.098348	0.098348	0.098348	0.098348	0.098348	0.098348
2.2602	0.041374	1.7361	0.68668	0.041374	0.041374	0.041374	0.041374	0.041374	0.041374
2.2702	-0.73417	-1.0088	-0.19742	-0.73417	-0.73417	-0.73417	-0.73417	-0.73417	-0.73417
2.2802	-0.030814	-0.18004	-0.48232	-0.030814	-0.030814	-0.030814	-0.030814	-0.030814	-0.030814
2.2902	0.23235	-2.0265	0.20148	0.23235	0.23235	0.23235	0.23235	0.23235	0.23235
2.3002	0.42639	0.40894	-1.2898	0.42639	0.42639	0.42639	0.42639	0.42639	0.42639
2.3102	-0.37281	0.73433	-0.2192	-0.37281	-0.37281	-0.37281	-0.37281	-0.37281	-0.37281
2.3202	-0.23645	0.081967	-1.1757	-0.23645	-0.23645	-0.23645	-0.23645	-0.23645	-0.23645
2.3302	2.0237	-1.6865	-0.53359	2.0237	2.0237	2.0237	2.0237	2.0237	2.0237
2.3402	-2.2584	-2.0617	1.0827	-2.2584	-2.2584	-2.2584	-2.2584	-2.2584	-2.2584
2.3502	2.2294	1.8209	0.23129	2.2294	2.2294	2.2294	2.2294	2.2294	2.2294
2.3602	0.33756	-1.2491	-0.44609	0.33756	0.33756	0.33756	0.33756	0.33756	0.33756
2.3702	1.0001	0.93632	0.39119	1.0001	1.0001	1.0001	1.0001	1.0001	1.0001
2.3802	-1.6642	-0.17156	0.28845	-1.6642	-1.6642	-1.6642	-1.6642	-1.6642	-1.6642
2.3902	-0.59003	-0.078369	-0.40665	-0.59003	-0.59003	-0.59003	-0.59003	-0.59003	-0.59003
2.4002	-0.27806	-0.61037	-1.2618	-0.27806	-0.27806	-0.27806	-0.27806	-0.27806	-0.27806
2.4102	0.42272	0.56888	1.7945	0.42272	0.42272	0.42272	0.42272	0.42272	0.42272
2.4202	-1.6702	-0.1572	0.050034	-1.6702	-1.6702	-1.6702	-1.6702	-1.6702	-1.6702
2.4302	0.47163	-1.0685	1.6467	0.47163	0.47163	0.47163	0.47163	0.47163	0.47163
2.4402	-1.2128	-0.31252	-0.047107	-1.2128	-1.2128	-1.2128	-1.2128	-1.2128	-1.2128
2.4502	0.06619	-0.017123	1.2362	0.06619	0.06619	0.06619	0.06619	0.06619	0.06619
2.4602	0.65236	-0.13233	0.59468	0.65236	0.65236	0.65236	0.65236	0.65236	0.65236
2.4702	0.32706	0.44469	-0.0074034	0.32706	0.32706	0.32706	0.32706	0.32706	0.32706
2.4802	1.0826	0.40174	-1.6006	1.0826	1.0826	1.0826	1.0826	1.0826	1.0826
2.4902	1.0061	-2.5142	-0.73838	1.0061	1.0061	1.0061	1.0061	1.0061	1.0061
2.5003	-0.65091	-0.78849	-0.35071	-0.65091	-0.65091	-0.65091	-0.65091	-0.65091	-0.65091
2.5103	0.25706	-0.11402	0.98264	0.25706	0.25706	0.25706	0.25706	0.25706	0.25706
2.5203	-0.94438	0.47414	0.91201	-0.94438	-0.94438	-0.94438	-0.94438	-0.94438	-0.94438
2.5303	-1.3218	0.68492	0.27475	-1.3218	-1.3218	-1.3218	-1.3218	-1.3218	-1.3218
2.5403	0.92483	0.53977	-0.076285	0.92483	0.92483	0.92483	0.92483	0.92483	0.92483
2.5503	4.9849e-05	-0.38045	0.51434	4.9849e-05	4.9849e-05	4.9849e-05	4.9849e-05	4.9849e-05	4.9849e-05
